source,date,beds,rent,sqft,lat,lng,below_fmr
Zillow,2020-10-17,3,1610,NA,30.14,-97.801,FALSE
Zillow,2020-10-17,2,2263,NA,30.267,-97.755,FALSE
Zillow,2020-10-17,2,1415,NA,30.24,-97.787,TRUE
Zillow,2020-10-17,0,1679,NA,30.26,-97.738,FALSE
Zillow,2020-10-17,1,926,NA,30.201,-97.772,TRUE
Zillow,2020-10-17,2,1083,NA,30.201,-97.772,TRUE
Zillow,2020-10-17,3,1320,NA,30.201,-97.772,TRUE
Zillow,2020-10-17,1,1047,NA,30.332,-97.666,TRUE
Zillow,2020-10-17,1,1215,NA,30.423,-97.665,FALSE
Zillow,2020-10-17,1,1169,NA,30.189,-97.857,TRUE
Zillow,2020-10-17,2,1669,NA,30.189,-97.857,FALSE
Zillow,2020-10-17,1,1380,NA,30.254,-97.763,FALSE
Zillow,2020-10-17,2,1609,NA,30.242,-97.817,FALSE
Zillow,2020-10-17,2,1462,NA,30.246,-97.845,FALSE
Zillow,2020-10-17,1,1223,NA,30.239,-97.721,FALSE
Zillow,2020-10-17,1,1252,NA,30.381,-97.877,FALSE
Zillow,2020-10-17,2,1235,NA,30.381,-97.877,TRUE
Zillow,2020-10-17,3,1724,NA,30.381,-97.877,FALSE
Zillow,2020-10-17,4,1964,NA,30.381,-97.877,FALSE
Zillow,2020-10-17,1,1424,NA,30.268,-97.751,FALSE
Zillow,2020-10-17,1,941,NA,30.435,-97.731,TRUE
Zillow,2020-10-17,3,1611,NA,30.435,-97.731,FALSE
Zillow,2020-10-17,1,1354,NA,30.293,-97.722,FALSE
Zillow,2020-10-17,1,1027,NA,30.41,-97.719,TRUE
Zillow,2020-10-17,2,1441,NA,30.41,-97.719,FALSE
Zillow,2020-10-17,1,1438,NA,30.263,-97.725,FALSE
Zillow,2020-10-17,2,2181,NA,30.263,-97.725,FALSE
Zillow,2020-10-17,1,1059,NA,30.397,-97.75,TRUE
Zillow,2020-10-17,2,1351,NA,30.397,-97.75,TRUE
Zillow,2020-10-17,1,1690,NA,30.268,-97.75,FALSE
Zillow,2020-10-17,2,1190,NA,30.41,-97.717,TRUE
Zillow,2020-10-17,2,1429,NA,30.43,-97.842,TRUE
Zillow,2020-10-17,3,1689,NA,30.43,-97.842,FALSE
Zillow,2020-10-17,2,1313,NA,30.448,-97.631,TRUE
Zillow,2020-10-17,1,1835,NA,30.267,-97.755,FALSE
Zillow,2020-10-17,2,2886,NA,30.267,-97.755,FALSE
Zillow,2020-10-17,1,1281,NA,30.286,-97.71,FALSE
Zillow,2020-10-17,1,1190,NA,30.338,-97.715,TRUE
Zillow,2020-10-17,1,1029,NA,30.41,-97.696,TRUE
Zillow,2020-10-17,1,1539,NA,30.255,-97.762,FALSE
Zillow,2020-10-17,2,2110,NA,30.255,-97.762,FALSE
Zillow,2020-10-17,0,1028,NA,30.404,-97.724,TRUE
Zillow,2020-10-17,0,1420,NA,30.245,-97.731,FALSE
Zillow,2020-10-17,1,1634,NA,30.245,-97.731,FALSE
Zillow,2020-10-17,1,1099,NA,30.401,-97.704,TRUE
Zillow,2020-10-17,1,1100,NA,30.251,-97.859,TRUE
Zillow,2020-10-17,1,1545,NA,30.271,-97.748,FALSE
Zillow,2020-10-17,0,1433,NA,30.259,-97.716,FALSE
Zillow,2020-10-17,2,2030,NA,30.259,-97.716,FALSE
Zillow,2020-10-17,2,1230,NA,30.435,-97.698,TRUE
Zillow,2020-10-17,1,1334,NA,30.256,-97.746,FALSE
Zillow,2020-10-17,0,1560,NA,30.269,-97.753,FALSE
Zillow,2020-10-17,1,2013,NA,30.269,-97.753,FALSE
Zillow,2020-10-17,2,3534,NA,30.269,-97.753,FALSE
Zillow,2020-10-17,1,1065,NA,30.197,-97.841,TRUE
Zillow,2020-10-17,1,1315,NA,30.382,-97.874,FALSE
Zillow,2020-10-17,2,1560,NA,30.382,-97.874,FALSE
Zillow,2020-10-17,1,1371,NA,30.333,-97.808,FALSE
Zillow,2020-10-17,2,1961,NA,30.262,-97.719,FALSE
Zillow,2020-10-17,2,1647,NA,30.229,-97.768,FALSE
Zillow,2020-10-17,1,2307,NA,30.264,-97.746,FALSE
Zillow,2020-10-17,1,1308,NA,30.4,-97.723,FALSE
Zillow,2020-10-17,2,2369,NA,30.4,-97.723,FALSE
Zillow,2020-10-17,1,1274,NA,30.247,-97.777,FALSE
Zillow,2020-10-17,3,2075,NA,30.247,-97.777,FALSE
Zillow,2020-10-17,1,1004,NA,30.168,-97.769,TRUE
Zillow,2020-10-17,2,1347,NA,30.168,-97.769,TRUE
Zillow,2020-10-17,0,1040,NA,30.39,-97.719,TRUE
Zillow,2020-10-17,1,1333,NA,30.39,-97.719,FALSE
Zillow,2020-10-17,1,1145,NA,30.387,-97.723,TRUE
Zillow,2020-10-17,3,2485,NA,30.249,-97.861,FALSE
Zillow,2020-10-17,1,836,NA,30.188,-97.765,TRUE
Zillow,2020-10-17,2,1330,NA,30.358,-97.751,TRUE
Zillow,2020-10-17,1,892,NA,30.334,-97.664,TRUE
Zillow,2020-10-17,2,1085,NA,30.334,-97.664,TRUE
Zillow,2020-10-17,3,2255,NA,30.38,-97.654,FALSE
Zillow,2020-10-17,1,1034,NA,30.481,-97.627,TRUE
Zillow,2020-10-17,2,1316,NA,30.481,-97.627,TRUE
Zillow,2020-10-17,1,1055,NA,30.441,-97.695,TRUE
Zillow,2020-10-17,2,1835,NA,30.249,-97.86,FALSE
Zillow,2020-10-17,2,1540,NA,30.252,-97.764,FALSE
Zillow,2020-10-17,1,1412,NA,30.243,-97.773,FALSE
Zillow,2020-10-17,2,1974,NA,30.243,-97.773,FALSE
Zillow,2020-10-17,2,1895,NA,30.254,-97.748,FALSE
Zillow,2020-10-17,1,1133,NA,30.388,-97.767,TRUE
Zillow,2020-10-17,2,1245,NA,30.388,-97.767,TRUE
Zillow,2020-10-17,3,1586,NA,30.388,-97.767,FALSE
Zillow,2020-10-17,2,1735,NA,30.185,-97.853,FALSE
Zillow,2020-10-17,1,1380,NA,30.27,-97.732,FALSE
Zillow,2020-10-17,2,2345,NA,30.27,-97.732,FALSE
Zillow,2020-10-17,1,1152,NA,30.21,-97.822,TRUE
Zillow,2020-10-17,2,1130,NA,30.21,-97.822,TRUE
Zillow,2020-10-17,1,1110,NA,30.221,-97.726,TRUE
Zillow,2020-10-17,2,1225,NA,30.404,-97.713,TRUE
Zillow,2020-10-17,2,1339,NA,30.396,-97.654,TRUE
Zillow,2020-10-17,0,1560,NA,30.257,-97.739,FALSE
Zillow,2020-10-17,1,1675,NA,30.257,-97.739,FALSE
Zillow,2020-10-17,1,1117,NA,30.257,-97.751,TRUE
Zillow,2020-10-17,1,1060,NA,30.397,-97.721,TRUE
Zillow,2020-10-17,0,1195,NA,30.328,-97.74,FALSE
Zillow,2020-10-17,1,1277,NA,30.328,-97.74,FALSE
Zillow,2020-10-17,2,1576,NA,30.328,-97.74,FALSE
Zillow,2020-10-17,1,1099,NA,30.401,-97.725,TRUE
Zillow,2020-10-17,1,1291,NA,30.244,-97.728,FALSE
Zillow,2020-10-17,2,2061,NA,30.244,-97.728,FALSE
Zillow,2020-10-17,2,1199,NA,30.267,-97.785,TRUE
Zillow,2020-10-17,2,1403,NA,30.206,-97.865,TRUE
Zillow,2020-10-17,3,1818,NA,30.206,-97.865,FALSE
Zillow,2020-10-17,1,1000,NA,30.198,-97.84,TRUE
Zillow,2020-10-17,3,1705,NA,30.198,-97.84,FALSE
Zillow,2020-10-17,4,1950,NA,30.441,-97.75,FALSE
Zillow,2020-10-17,0,850,NA,30.449,-97.652,TRUE
Zillow,2020-10-17,2,1165,NA,30.441,-97.694,TRUE
Zillow,2020-10-17,2,1103,NA,30.44,-97.67,TRUE
Zillow,2020-10-17,1,1575,NA,30.343,-97.771,FALSE
Zillow,2020-10-17,1,970,NA,30.402,-97.742,TRUE
Zillow,2020-10-17,1,1530,NA,30.275,-97.764,FALSE
Zillow,2020-10-17,2,2602,NA,30.275,-97.764,FALSE
Zillow,2020-10-17,2,1370,NA,30.175,-97.799,TRUE
Zillow,2020-10-17,3,1700,NA,30.175,-97.799,FALSE
Zillow,2020-10-17,2,1479,NA,30.4,-97.851,FALSE
Zillow,2020-10-17,3,1624,NA,30.4,-97.851,FALSE
Zillow,2020-10-17,1,1932,NA,30.266,-97.748,FALSE
Zillow,2020-10-17,1,1086,NA,30.251,-97.896,TRUE
Zillow,2020-10-17,2,1447,NA,30.251,-97.896,FALSE
Zillow,2020-10-17,2,1799,NA,30.269,-97.731,FALSE
Zillow,2020-10-17,0,1050,NA,30.42,-97.846,TRUE
Zillow,2020-10-17,2,1295,NA,30.42,-97.846,TRUE
Zillow,2020-10-17,0,1135,NA,30.399,-97.721,FALSE
Zillow,2020-10-17,2,1203,NA,30.138,-97.8,TRUE
Zillow,2020-10-17,2,1293,NA,30.225,-97.824,TRUE
Zillow,2020-10-17,1,1036,NA,30.199,-97.84,TRUE
Zillow,2020-10-17,2,1381,NA,30.199,-97.84,TRUE
Zillow,2020-10-17,2,1405,NA,30.256,-97.797,TRUE
Zillow,2020-10-17,1,836,NA,30.369,-97.7,TRUE
Zillow,2020-10-17,2,1101,NA,30.369,-97.7,TRUE
Zillow,2020-10-17,1,945,NA,30.228,-97.733,TRUE
Zillow,2020-10-17,2,1027,NA,30.224,-97.742,TRUE
Zillow,2020-10-17,3,1885,NA,30.412,-97.692,FALSE
Zillow,2020-10-17,1,1099,NA,30.232,-97.766,TRUE
Zillow,2020-10-17,1,1430,NA,30.251,-97.749,FALSE
Zillow,2020-10-17,2,1180,NA,30.425,-97.665,TRUE
Zillow,2020-10-17,1,1003,NA,30.328,-97.668,TRUE
Zillow,2020-10-17,1,903,NA,30.409,-97.745,TRUE
Zillow,2020-10-17,2,1103,NA,30.409,-97.745,TRUE
Zillow,2020-10-17,2,1420,NA,30.439,-97.738,TRUE
Zillow,2020-10-17,1,1685,NA,30.257,-97.76,FALSE
Zillow,2020-10-17,2,2090,NA,30.257,-97.76,FALSE
Zillow,2020-10-17,2,1227,NA,30.179,-97.82,TRUE
Zillow,2020-10-17,2,1198,NA,30.435,-97.84,TRUE
Zillow,2020-10-17,2,1313,NA,30.437,-97.839,TRUE
Zillow,2020-10-17,2,1357,NA,30.259,-97.891,TRUE
Zillow,2020-10-17,1,996,NA,30.47,-97.688,TRUE
Zillow,2020-10-17,0,937,NA,30.527,-97.79,TRUE
Zillow,2020-10-17,2,1480,NA,30.527,-97.79,FALSE
Zillow,2020-10-17,3,1849,NA,30.527,-97.79,FALSE
Zillow,2020-10-17,0,996,NA,30.476,-97.808,TRUE
Zillow,2020-10-17,1,1013,NA,30.476,-97.808,TRUE
Zillow,2020-10-17,2,1402,NA,30.476,-97.808,TRUE
Zillow,2020-10-17,2,1399,NA,30.46,-97.757,TRUE
Zillow,2020-10-17,1,918,NA,30.511,-97.655,TRUE
Zillow,2020-10-17,2,1292,NA,30.568,-97.684,TRUE
Zillow,2020-10-17,3,1556,NA,30.497,-97.821,FALSE
Zillow,2020-10-17,2,1552,NA,30.478,-97.787,FALSE
Zillow,2020-10-17,3,2442,NA,30.478,-97.787,FALSE
Zillow,2020-10-17,1,1531,NA,30.478,-97.787,FALSE
Zillow,2020-10-17,3,1762,NA,30.438,-97.758,FALSE
Zillow,2020-10-17,1,978,NA,30.521,-97.82,TRUE
Zillow,2020-10-17,3,1628,NA,30.521,-97.82,FALSE
Zillow,2020-10-17,1,996,NA,30.66,-97.669,TRUE
Zillow,2020-10-17,2,1037,NA,30.66,-97.669,TRUE
Zillow,2020-10-17,3,2065,NA,30.469,-97.789,FALSE
Zillow,2020-10-17,1,1148,NA,30.521,-97.657,TRUE
Zillow,2020-10-17,2,1318,NA,30.521,-97.657,TRUE
Zillow,2020-10-17,1,868,NA,30.499,-97.654,TRUE
Zillow,2020-10-17,1,1023,NA,30.511,-97.774,TRUE
Zillow,2020-10-17,2,1219,NA,30.501,-97.725,TRUE
Zillow,2020-10-17,3,1506,NA,30.501,-97.725,FALSE
Zillow,2020-10-17,0,1079,NA,30.476,-97.81,FALSE
Zillow,2020-10-17,1,1125,NA,30.476,-97.81,TRUE
Zillow,2020-10-17,2,1399,NA,30.476,-97.81,TRUE
Zillow,2020-10-17,3,1549,NA,30.455,-97.771,FALSE
Zillow,2020-10-17,2,1309,NA,30.641,-97.685,TRUE
Zillow,2020-10-17,1,1027,NA,30.481,-97.793,TRUE
Zillow,2020-10-17,2,1440,NA,30.481,-97.793,FALSE
Zillow,2020-10-17,3,1942,NA,30.481,-97.793,FALSE
Zillow,2020-10-17,2,1255,NA,30.481,-97.769,TRUE
Zillow,2020-10-17,2,1364,NA,30.567,-97.66,TRUE
Zillow,2020-10-17,1,980,NA,30.488,-97.638,TRUE
Zillow,2020-10-17,2,1147,NA,30.488,-97.638,TRUE
Zillow,2020-10-17,2,1301,NA,30.558,-97.679,TRUE
Zillow,2020-10-17,1,938,NA,30.53,-97.782,TRUE
Zillow,2020-10-18,2,1011,NA,29.848,-97.951,TRUE
Zillow,2020-10-18,2,1080,NA,30.028,-97.847,TRUE
Zillow,2020-10-18,1,920,NA,30.029,-97.848,TRUE
Zillow,2020-10-18,1,1164,NA,30.062,-97.837,TRUE
Zillow,2020-10-18,4,1068,NA,29.908,-97.912,TRUE
Zillow,2020-10-18,1,1339,NA,30.253,-97.873,FALSE
Zillow,2020-10-18,2,1245,NA,30.429,-97.748,TRUE
Zillow,2020-10-18,2,2258,NA,30.267,-97.755,FALSE
Zillow,2020-10-18,1,1375,NA,30.254,-97.763,FALSE
Zillow,2020-10-18,2,1114,NA,30.201,-97.772,TRUE
Zillow,2020-10-18,3,1604,NA,30.435,-97.731,FALSE
Zillow,2020-10-18,0,1284,NA,30.268,-97.751,FALSE
Zillow,2020-10-18,1,1605,NA,30.268,-97.751,FALSE
Zillow,2020-10-18,1,1030,NA,30.41,-97.719,TRUE
Zillow,2020-10-18,1,1257,NA,30.381,-97.877,FALSE
Zillow,2020-10-18,2,1335,NA,30.381,-97.877,TRUE
Zillow,2020-10-18,4,1935,NA,30.381,-97.877,FALSE
Zillow,2020-10-18,1,1830,NA,30.267,-97.755,FALSE
Zillow,2020-10-18,1,1517,NA,30.271,-97.748,FALSE
Zillow,2020-10-18,2,1776,NA,30.343,-97.739,FALSE
Zillow,2020-10-18,1,1120,NA,30.251,-97.859,TRUE
Zillow,2020-10-18,2,1571,NA,30.364,-97.791,FALSE
Zillow,2020-10-18,1,998,NA,30.373,-97.717,TRUE
Zillow,2020-10-18,2,1765,NA,30.338,-97.715,FALSE
Zillow,2020-10-18,1,1194,NA,30.247,-97.777,TRUE
Zillow,2020-10-18,1,1026,NA,30.168,-97.769,TRUE
Zillow,2020-10-18,2,1334,NA,30.168,-97.769,TRUE
Zillow,2020-10-18,2,1257,NA,30.235,-97.79,TRUE
Zillow,2020-10-18,1,1644,NA,30.245,-97.731,FALSE
Zillow,2020-10-18,1,1055,NA,30.397,-97.721,TRUE
Zillow,2020-10-18,3,1813,NA,30.206,-97.865,FALSE
Zillow,2020-10-18,0,1556,NA,30.269,-97.753,FALSE
Zillow,2020-10-18,2,2952,NA,30.269,-97.753,FALSE
Zillow,2020-10-18,1,1141,NA,30.293,-97.722,TRUE
Zillow,2020-10-18,1,939,NA,30.429,-97.666,TRUE
Zillow,2020-10-18,2,1153,NA,30.429,-97.666,TRUE
Zillow,2020-10-18,1,1675,NA,30.268,-97.75,FALSE
Zillow,2020-10-18,1,971,NA,30.357,-97.738,TRUE
Zillow,2020-10-18,2,1742,NA,30.333,-97.808,FALSE
Zillow,2020-10-18,1,1135,NA,30.387,-97.723,TRUE
Zillow,2020-10-18,1,1340,NA,30.249,-97.861,FALSE
Zillow,2020-10-18,3,2470,NA,30.249,-97.861,FALSE
Zillow,2020-10-18,1,897,NA,30.334,-97.664,TRUE
Zillow,2020-10-18,2,1290,NA,30.358,-97.751,TRUE
Zillow,2020-10-18,3,1990,NA,30.38,-97.654,FALSE
Zillow,2020-10-18,2,1395,NA,30.441,-97.695,TRUE
Zillow,2020-10-18,2,1805,NA,30.249,-97.86,FALSE
Zillow,2020-10-18,2,1490,NA,30.259,-97.803,FALSE
Zillow,2020-10-18,1,1090,NA,30.32,-97.754,TRUE
Zillow,2020-10-18,3,2510,NA,30.254,-97.748,FALSE
Zillow,2020-10-18,1,1101,NA,30.388,-97.767,TRUE
Zillow,2020-10-18,2,1220,NA,30.388,-97.767,TRUE
Zillow,2020-10-18,3,1519,NA,30.388,-97.767,FALSE
Zillow,2020-10-18,2,1790,NA,30.244,-97.781,FALSE
Zillow,2020-10-18,0,1455,NA,30.257,-97.739,FALSE
Zillow,2020-10-18,2,2265,NA,30.257,-97.739,FALSE
Zillow,2020-10-18,1,1005,NA,30.257,-97.751,TRUE
Zillow,2020-10-18,2,2237,NA,30.263,-97.726,FALSE
Zillow,2020-10-18,1,1300,NA,30.244,-97.728,FALSE
Zillow,2020-10-18,2,1350,NA,30.174,-97.802,TRUE
Zillow,2020-10-18,2,1999,NA,30.232,-97.719,FALSE
Zillow,2020-10-18,1,1288,NA,30.225,-97.763,FALSE
Zillow,2020-10-18,3,1700,NA,30.198,-97.84,FALSE
Zillow,2020-10-18,1,1560,NA,30.343,-97.771,FALSE
Zillow,2020-10-18,2,2035,NA,30.343,-97.771,FALSE
Zillow,2020-10-18,2,1350,NA,30.413,-97.678,TRUE
Zillow,2020-10-18,0,1130,NA,30.399,-97.721,FALSE
Zillow,2020-10-18,1,878,NA,30.306,-97.661,TRUE
Zillow,2020-10-18,1,1123,NA,30.225,-97.824,TRUE
Zillow,2020-10-18,2,1283,NA,30.225,-97.824,TRUE
Zillow,2020-10-18,1,830,NA,30.369,-97.7,TRUE
Zillow,2020-10-18,2,1149,NA,30.369,-97.7,TRUE
Zillow,2020-10-18,2,1024,NA,30.224,-97.742,TRUE
Zillow,2020-10-18,1,1425,NA,30.251,-97.749,FALSE
Zillow,2020-10-18,2,1430,NA,30.249,-97.892,TRUE
Zillow,2020-10-18,2,1185,NA,30.425,-97.665,TRUE
Zillow,2020-10-18,1,1082,NA,30.328,-97.668,TRUE
Zillow,2020-10-18,2,1588,NA,30.328,-97.668,FALSE
Zillow,2020-10-18,1,898,NA,30.409,-97.745,TRUE
Zillow,2020-10-18,2,1435,NA,30.439,-97.738,FALSE
Zillow,2020-10-18,1,878,NA,30.435,-97.84,TRUE
Zillow,2020-10-18,2,1193,NA,30.435,-97.84,TRUE
Zillow,2020-10-18,2,1318,NA,30.437,-97.839,TRUE
Zillow,2020-10-18,3,1473,NA,30.437,-97.839,FALSE
Zillow,2020-10-18,1,1000,NA,30.585,-97.848,TRUE
Zillow,2020-10-18,2,1255,NA,30.585,-97.848,TRUE
Zillow,2020-10-18,1,1037,NA,30.481,-97.793,TRUE
Zillow,2020-10-18,1,977,NA,30.521,-97.82,TRUE
Zillow,2020-10-18,1,909,NA,30.438,-97.768,TRUE
Zillow,2020-10-18,1,973,NA,30.53,-97.783,TRUE
Zillow,2020-10-18,3,1843,NA,30.53,-97.783,FALSE
Zillow,2020-10-18,1,1010,NA,30.483,-97.763,TRUE
Zillow,2020-10-18,3,1699,NA,30.483,-97.763,FALSE
Zillow,2020-10-18,0,1225,NA,30.444,-97.777,FALSE
Zillow,2020-10-23,1,1039,NA,30.062,-97.837,TRUE
Zillow,2020-10-23,1,755,NA,30.028,-97.847,TRUE
Zillow,2020-10-23,2,1145,NA,30.028,-97.847,TRUE
Zillow,2020-10-23,1,891,NA,30.029,-97.848,TRUE
Zillow,2020-10-23,2,950,NA,30.148,-98.051,TRUE
Zillow,2020-10-23,2,885,NA,29.908,-97.912,TRUE
Zillow,2020-10-23,3,1076,NA,29.908,-97.912,TRUE
Zillow,2020-10-23,1,1135,NA,29.867,-97.963,TRUE
Zillow,2020-10-23,2,1550,NA,29.867,-97.963,FALSE
Zillow,2020-10-23,1,849,NA,29.848,-97.978,TRUE
Zillow,2020-10-20,2,1343,NA,30.244,-97.863,TRUE
Zillow,2020-10-20,2,1469,NA,30.4,-97.851,FALSE
Zillow,2020-10-20,2,1095,NA,30.238,-97.731,TRUE
Zillow,2020-10-20,3,1622,NA,30.425,-97.844,FALSE
Zillow,2020-10-20,1,1307,NA,30.35,-97.751,FALSE
Zillow,2020-10-20,2,1904,NA,30.35,-97.751,FALSE
Zillow,2020-10-20,1,1019,NA,30.369,-97.745,TRUE
Zillow,2020-10-20,3,1516,NA,30.369,-97.745,FALSE
Zillow,2020-10-20,2,1618,NA,30.401,-97.725,FALSE
Zillow,2020-10-20,1,1050,NA,30.301,-97.737,TRUE
Zillow,2020-10-20,2,1550,NA,30.301,-97.737,FALSE
Zillow,2020-10-20,2,1075,NA,30.357,-97.704,TRUE
Zillow,2020-10-20,2,1213,NA,30.201,-97.772,TRUE
Zillow,2020-10-20,1,1256,NA,30.381,-97.877,FALSE
Zillow,2020-10-20,2,1337,NA,30.381,-97.877,TRUE
Zillow,2020-10-20,3,1740,NA,30.381,-97.877,FALSE
Zillow,2020-10-20,4,1969,NA,30.381,-97.877,FALSE
Zillow,2020-10-20,2,1285,NA,30.448,-97.631,TRUE
Zillow,2020-10-20,2,2871,NA,30.267,-97.755,FALSE
Zillow,2020-10-20,0,1547,NA,30.269,-97.753,FALSE
Zillow,2020-10-20,1,2061,NA,30.269,-97.753,FALSE
Zillow,2020-10-20,2,3583,NA,30.269,-97.753,FALSE
Zillow,2020-10-20,1,1232,NA,30.33,-97.74,FALSE
Zillow,2020-10-20,1,1025,NA,30.199,-97.84,TRUE
Zillow,2020-10-20,2,1362,NA,30.199,-97.84,TRUE
Zillow,2020-10-20,1,1842,NA,30.259,-97.749,FALSE
Zillow,2020-10-20,1,1228,NA,30.286,-97.71,FALSE
Zillow,2020-10-20,1,909,NA,30.429,-97.666,TRUE
Zillow,2020-10-20,2,1139,NA,30.429,-97.666,TRUE
Zillow,2020-10-20,1,1310,NA,30.382,-97.874,FALSE
Zillow,2020-10-20,3,2060,NA,30.382,-97.874,FALSE
Zillow,2020-10-20,0,1000,NA,30.42,-97.846,TRUE
Zillow,2020-10-20,0,1260,NA,30.341,-97.717,FALSE
Zillow,2020-10-20,1,1356,NA,30.341,-97.717,FALSE
Zillow,2020-10-20,1,1130,NA,30.439,-97.738,TRUE
Zillow,2020-10-20,2,1400,NA,30.439,-97.738,TRUE
Zillow,2020-10-20,2,2015,NA,30.226,-97.705,FALSE
Zillow,2020-10-20,1,757,NA,30.369,-97.7,TRUE
Zillow,2020-10-20,1,1076,NA,30.21,-97.822,TRUE
Zillow,2020-10-20,2,1136,NA,30.21,-97.822,TRUE
Zillow,2020-10-20,2,2166,NA,30.244,-97.728,FALSE
Zillow,2020-10-20,2,1235,NA,30.235,-97.79,TRUE
Zillow,2020-10-20,0,1364,NA,30.343,-97.739,FALSE
Zillow,2020-10-20,2,1768,NA,30.343,-97.739,FALSE
Zillow,2020-10-20,2,1059,NA,30.267,-97.785,TRUE
Zillow,2020-10-20,2,1428,NA,30.253,-97.873,TRUE
Zillow,2020-10-20,1,1955,NA,30.256,-97.74,FALSE
Zillow,2020-10-20,2,2865,NA,30.256,-97.74,FALSE
Zillow,2020-10-20,3,6640,NA,30.256,-97.74,FALSE
Zillow,2020-10-20,1,1472,NA,30.273,-97.76,FALSE
Zillow,2020-10-20,1,941,NA,30.38,-97.654,TRUE
Zillow,2020-10-20,2,1160,NA,30.38,-97.654,TRUE
Zillow,2020-10-20,2,1400,NA,30.313,-97.732,TRUE
Zillow,2020-10-20,3,1999,NA,30.313,-97.732,FALSE
Zillow,2020-10-20,2,1599,NA,30.14,-97.801,FALSE
Zillow,2020-10-20,3,1614,NA,30.14,-97.801,FALSE
Zillow,2020-10-20,1,1125,NA,30.387,-97.723,TRUE
Zillow,2020-10-20,0,1442,NA,30.265,-97.742,FALSE
Zillow,2020-10-20,1,1610,NA,30.265,-97.742,FALSE
Zillow,2020-10-20,2,2630,NA,30.265,-97.742,FALSE
Zillow,2020-10-20,0,1739,NA,30.26,-97.738,FALSE
Zillow,2020-10-20,2,2769,NA,30.26,-97.738,FALSE
Zillow,2020-10-20,2,1425,NA,30.249,-97.892,TRUE
Zillow,2020-10-20,1,957,NA,30.429,-97.748,TRUE
Zillow,2020-10-20,2,2253,NA,30.267,-97.755,FALSE
Zillow,2020-10-20,2,1720,NA,30.185,-97.853,FALSE
Zillow,2020-10-20,0,2375,NA,30.263,-97.731,FALSE
Zillow,2020-10-20,2,3610,NA,30.263,-97.731,FALSE
Zillow,2020-10-20,3,1438,NA,30.405,-97.712,FALSE
Zillow,2020-10-20,1,1027,NA,30.332,-97.666,TRUE
Zillow,2020-10-20,0,1600,NA,30.257,-97.739,FALSE
Zillow,2020-10-20,2,2305,NA,30.257,-97.739,FALSE
Zillow,2020-10-20,3,3345,NA,30.257,-97.739,FALSE
Zillow,2020-10-20,1,1022,NA,30.413,-97.678,TRUE
Zillow,2020-10-20,2,1355,NA,30.413,-97.678,TRUE
Zillow,2020-10-20,0,1077,NA,30.404,-97.724,FALSE
Zillow,2020-10-20,2,2092,NA,30.404,-97.724,FALSE
Zillow,2020-10-20,2,1304,NA,30.432,-97.777,TRUE
Zillow,2020-10-20,2,2273,NA,30.254,-97.763,FALSE
Zillow,2020-10-20,1,946,NA,30.435,-97.731,TRUE
Zillow,2020-10-20,3,1591,NA,30.435,-97.731,FALSE
Zillow,2020-10-20,1,1355,NA,30.27,-97.732,FALSE
Zillow,2020-10-20,2,2320,NA,30.27,-97.732,FALSE
Zillow,2020-10-20,0,1288,NA,30.268,-97.751,FALSE
Zillow,2020-10-20,1,1601,NA,30.268,-97.751,FALSE
Zillow,2020-10-20,2,2153,NA,30.268,-97.751,FALSE
Zillow,2020-10-20,1,1035,NA,30.41,-97.719,TRUE
Zillow,2020-10-20,1,1055,NA,30.416,-97.848,TRUE
Zillow,2020-10-20,2,1330,NA,30.416,-97.848,TRUE
Zillow,2020-10-20,3,1690,NA,30.416,-97.848,FALSE
Zillow,2020-10-20,1,1341,NA,30.239,-97.788,FALSE
Zillow,2020-10-20,0,1025,NA,30.249,-97.86,TRUE
Zillow,2020-10-20,1,1280,NA,30.249,-97.86,FALSE
Zillow,2020-10-20,2,1790,NA,30.249,-97.86,FALSE
Zillow,2020-10-20,1,1065,NA,30.397,-97.75,TRUE
Zillow,2020-10-20,2,1339,NA,30.397,-97.75,TRUE
Zillow,2020-10-20,2,1365,NA,30.174,-97.802,TRUE
Zillow,2020-10-20,1,990,NA,30.198,-97.84,TRUE
Zillow,2020-10-20,3,1695,NA,30.198,-97.84,FALSE
Zillow,2020-10-20,1,1147,NA,30.435,-97.698,TRUE
Zillow,2020-10-20,2,1220,NA,30.435,-97.698,TRUE
Zillow,2020-10-20,1,1157,NA,30.293,-97.722,TRUE
Zillow,2020-10-20,2,1678,NA,30.293,-97.722,FALSE
Zillow,2020-10-20,1,1001,NA,30.481,-97.627,TRUE
Zillow,2020-10-20,3,1635,NA,30.201,-97.769,FALSE
Zillow,2020-10-20,1,1032,NA,30.418,-97.751,TRUE
Zillow,2020-10-20,0,844,NA,30.329,-97.704,TRUE
Zillow,2020-10-20,2,1812,NA,30.229,-97.768,FALSE
Zillow,2020-10-20,0,1387,NA,30.263,-97.725,FALSE
Zillow,2020-10-20,1,2298,NA,30.264,-97.746,FALSE
Zillow,2020-10-20,2,3284,NA,30.264,-97.746,FALSE
Zillow,2020-10-20,1,1251,NA,30.261,-97.81,FALSE
Zillow,2020-10-20,1,1114,NA,30.401,-97.704,TRUE
Zillow,2020-10-20,2,1344,NA,30.401,-97.704,TRUE
Zillow,2020-10-20,2,1987,NA,30.262,-97.719,FALSE
Zillow,2020-10-20,1,1356,NA,30.4,-97.723,FALSE
